account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loans,loan_amount,loan_payments,loan_term,loan_status,loan_default,cc_payments,max_balance,min_balance
1752,Frydek - Mistek,1996-05-08,monthly,1,0,False,,,,nan,nan,66,72292,1100
1753,Novy Jicin,1997-06-14,monthly,1,0,False,,,,nan,nan,25,92154,900
1754,Usti nad Orlici,1996-12-01,monthly,1,1,False,,,,nan,nan,67,140087,200
1756,Louny,1995-10-26,monthly,1,0,False,,,,nan,nan,78,83231,900
1757,Prerov,1995-03-27,monthly,1,0,False,,,,nan,nan,91,131906,200
1758,Tabor,1996-07-08,monthly,1,1,False,,,,nan,nan,71,100439,700
1759,Most,1996-01-25,monthly,2,1,False,,,,nan,nan,73,62709,300
1760,Blansko,1995-11-11,monthly,2,0,False,,,,nan,nan,71,55151,600
1761,Karlovy Vary,1993-08-24,monthly,1,0,False,,,,nan,nan,166,56143,700
1762,Plzen - sever,1993-12-11,monthly,1,1,True,248148.0,6893.0,36.0,expired,False,128,67486,600
1763,Opava,1996-03-06,monthly,1,0,False,,,,nan,nan,70,75594,600
1764,Frydek - Mistek,1997-09-04,monthly,1,0,False,,,,nan,nan,36,66057,900
1765,Pisek,1996-07-21,monthly,2,1,False,,,,nan,nan,56,25747,400
1766,Plzen - sever,1994-09-03,monthly,1,0,True,30060.0,501.0,60.0,current,False,107,69383,500
1767,Tabor,1993-10-20,monthly,2,0,False,,,,nan,nan,128,86730,1100
1768,Cesky Krumlov,1993-12-20,monthly,1,0,False,,,,nan,nan,127,68287,1100
1769,Most,1995-01-25,monthly,1,0,False,,,,nan,nan,103,39612,200
1770,Znojmo,1994-02-08,monthly,1,0,False,,,,nan,nan,119,88123,1000
1771,Jesenik,1993-03-28,monthly,1,0,False,,,,nan,nan,180,42853,500
1773,Decin,1993-04-19,monthly,1,0,False,,,,nan,nan,133,24927,300
1774,Trebic,1996-09-10,monthly,2,0,False,,,,nan,nan,57,20080,300
1775,Pelhrimov,1993-02-27,monthly,1,0,False,,,,nan,nan,138,35818,900
1776,Liberec,1997-07-27,monthly,1,0,True,43200.0,1800.0,24.0,current,False,36,62263,400
1777,Prostejov,1996-10-10,monthly,1,1,False,,,,nan,nan,54,88225,1000
1778,Cesky Krumlov,1995-02-25,monthly,1,0,False,,,,nan,nan,95,74649,900
1779,Decin,1993-08-15,monthly,1,1,False,,,,nan,nan,132,130716,1000
1780,Hl.m. Praha,1993-04-02,monthly,1,0,False,,,,nan,nan,144,137726,900
1781,Praha - vychod,1996-06-23,monthly,1,0,False,,,,nan,nan,79,69580,400
1782,Mlada Boleslav,1993-05-12,monthly,1,0,False,,,,nan,nan,131,86875,700
1783,Karvina,1997-09-11,monthly,1,0,False,,,,nan,nan,37,47570,900
1784,Kromeriz,1993-05-08,monthly,2,0,False,,,,nan,nan,137,43155,400
1785,Usti nad Orlici,1996-10-25,monthly,1,0,False,,,,nan,nan,50,38171,1100
1786,Hl.m. Praha,1993-05-25,monthly,2,0,False,,,,nan,nan,143,91021,1000
1788,Hl.m. Praha,1994-01-04,monthly,1,0,False,,,,nan,nan,143,59549,1100
1789,Nachod,1993-10-23,monthly,2,0,False,,,,nan,nan,50,72010,400
1790,Karvina,1997-09-08,monthly,1,0,False,,,,nan,nan,35,56393,600
1791,Hl.m. Praha,1996-02-03,monthly,1,1,False,,,,nan,nan,75,63510,300
1792,Melnik,1993-12-16,monthly,1,0,False,,,,nan,nan,118,33938,1000
1793,Breclav,1995-06-10,monthly,1,1,False,,,,nan,nan,89,55295,200
1794,Ostrava - mesto,1997-07-23,monthly,1,0,False,,,,nan,nan,38,39287,1000
1795,Blansko,1997-08-21,monthly,1,1,False,,,,nan,nan,34,77313,500
1796,Pisek,1995-10-14,monthly,1,0,False,,,,nan,nan,77,71490,400
1797,Karlovy Vary,1994-08-01,monthly,1,0,False,,,,nan,nan,113,85296,500
1798,Nachod,1997-11-28,monthly,1,0,False,,,,nan,nan,28,79936,800
1799,Nymburk,1996-09-13,monthly,1,1,False,,,,nan,nan,57,28858,600
1800,Trutnov,1996-03-14,monthly,1,1,False,,,,nan,nan,68,67390,400
1801,Nachod,1993-02-13,monthly,1,0,True,165960.0,4610.0,36.0,expired,False,188,148809,700
1802,Prerov,1995-03-10,monthly,2,0,False,,,,nan,nan,93,36308,800
1803,Karlovy Vary,1995-07-29,monthly,1,0,False,,,,nan,nan,108,78117,400
1805,Hl.m. Praha,1993-02-02,monthly,1,0,False,,,,nan,nan,159,148229,1100
1806,Teplice,1993-01-19,monthly,2,0,False,,,,nan,nan,139,34124,400
1807,Tabor,1997-10-15,monthly,1,1,False,,,,nan,nan,30,73925,200
1808,Plzen - sever,1997-05-16,monthly,2,0,True,385584.0,8033.0,48.0,current,False,47,156592,400
1810,Svitavy,1995-09-03,monthly,1,0,False,,,,nan,nan,82,61028,800
1811,Teplice,1993-09-22,monthly,1,1,True,239460.0,3991.0,60.0,current,False,142,80438,300
1812,Tachov,1996-10-08,monthly,1,1,False,,,,nan,nan,49,22282,1000
1813,Pardubice,1994-02-11,monthly,1,0,False,,,,nan,nan,176,148219,1100
1814,Pelhrimov,1997-09-23,monthly,2,0,False,,,,nan,nan,29,40367,1100
1815,Zdar nad Sazavou,1993-04-17,monthly,1,0,False,,,,nan,nan,140,60602,500
1816,Chrudim,1993-10-08,monthly,2,0,False,,,,nan,nan,127,27063,1000
1817,Praha - vychod,1996-12-16,monthly,1,0,False,,,,nan,nan,50,74896,700
1818,Brno - mesto,1997-02-25,monthly,1,0,False,,,,nan,nan,46,79888,300
1820,Praha - vychod,1994-04-22,monthly,1,0,False,,,,nan,nan,115,56069,500
1821,Karvina,1995-04-07,monthly,2,0,False,,,,nan,nan,91,64090,500
1822,Sokolov,1993-05-05,monthly,2,0,False,,,,nan,nan,137,48587,900
1823,Beroun,1996-09-28,monthly,1,0,False,,,,nan,nan,51,27648,1000
1824,Usti nad Orlici,1994-01-17,monthly,1,0,False,,,,nan,nan,119,92917,300
1825,Beroun,1995-12-05,monthly,1,0,False,,,,nan,nan,86,62135,500
1826,Kolin,1994-05-22,monthly,1,1,False,,,,nan,nan,114,77283,600
1827,Praha - vychod,1993-09-06,monthly,1,0,False,,,,nan,nan,129,32280,400
1828,Hl.m. Praha,1994-09-28,monthly,2,0,False,,,,nan,nan,139,186881,1000
1829,Hradec Kralove,1993-02-27,monthly,2,0,False,,,,nan,nan,148,46470,900
1830,Praha - vychod,1993-02-08,monthly,2,0,False,,,,nan,nan,147,53212,1000
1831,Hl.m. Praha,1993-09-21,monthly,1,1,False,,,,nan,nan,123,35919,600
1832,Karvina,1996-04-01,monthly,1,0,False,,,,nan,nan,73,71640,1100
1833,Brno - mesto,1997-11-15,monthly,1,1,False,,,,nan,nan,24,47006,900
1834,Uherske Hradiste,1993-08-03,monthly,1,0,False,,,,nan,nan,138,88671,700
1835,Ostrava - mesto,1994-12-24,monthly,1,0,False,,,,nan,nan,103,102173,800
1836,Havlickuv Brod,1996-02-15,monthly,1,1,False,,,,nan,nan,74,64798,900
1837,Cheb,1993-06-24,monthly,1,0,False,,,,nan,nan,133,111641,300
1838,Frydek - Mistek,1994-05-26,monthly,1,0,False,,,,nan,nan,116,128335,400
1839,Kolin,1997-06-22,monthly,1,0,False,,,,nan,nan,38,73100,600
1840,Tabor,1997-01-22,monthly,1,0,False,,,,nan,nan,50,43051,900
1841,Liberec,1997-06-12,monthly,2,0,False,,,,nan,nan,48,52708,300
1843,Pribram,1993-01-30,monthly,1,0,True,105804.0,2939.0,36.0,expired,False,152,71458,1000
1844,Chrudim,1993-01-06,monthly,1,0,False,,,,nan,nan,145,47335,500
1845,Pardubice,1997-08-20,monthly,2,0,False,,,,nan,nan,41,126773,800
1846,Kutna Hora,1995-06-17,monthly,1,0,False,,,,nan,nan,81,28322,1000
1847,Pardubice,1996-04-04,monthly,2,0,False,,,,nan,nan,67,62975,1100
1848,Hl.m. Praha,1994-08-04,monthly,2,0,False,,,,nan,nan,117,35868,1000
1851,Brno - venkov,1993-05-23,monthly,1,0,False,,,,nan,nan,168,63082,1000
1852,Jablonec n. Nisou,1993-07-05,monthly,1,0,False,,,,nan,nan,140,31856,400
1853,Melnik,1997-01-29,monthly,1,0,False,,,,nan,nan,82,61315,800
1854,Ceska Lipa,1997-02-02,monthly,1,0,False,,,,nan,nan,48,74351,200
1855,Chomutov,1996-10-27,monthly,1,0,False,,,,nan,nan,49,32266,400
1856,Plzen - mesto,1994-06-19,monthly,1,0,False,,,,nan,nan,105,33202,800
1857,Litomerice,1997-08-18,monthly,2,0,False,,,,nan,nan,42,61859,1100
1858,Olomouc,1995-02-18,monthly,1,0,False,,,,nan,nan,90,36429,900
1859,Svitavy,1996-02-02,monthly,1,0,False,,,,nan,nan,71,30921,1100
1860,Karvina,1997-01-02,monthly,1,0,False,,,,nan,nan,49,22611,600
1861,Brno - mesto,1993-07-02,monthly,2,1,False,,,,nan,nan,137,97824,500
1863,Uherske Hradiste,1997-04-01,monthly,2,0,False,,,,nan,nan,56,59684,1100
1865,Hl.m. Praha,1994-05-04,monthly,1,0,False,,,,nan,nan,113,42820,800
1866,Kladno,1997-11-17,monthly,1,0,False,,,,nan,nan,29,59117,300
1867,Usti nad Orlici,1995-11-15,monthly,1,0,False,,,,nan,nan,75,91733,800
1869,Hl.m. Praha,1996-06-14,monthly,1,0,True,37944.0,1054.0,36.0,current,False,61,100075,500
1870,Praha - vychod,1994-06-25,monthly,1,0,False,,,,nan,nan,110,78638,700
1871,Rychnov nad Kneznou,1994-05-10,monthly,1,0,False,,,,nan,nan,114,75911,200
1872,Trebic,1997-09-17,monthly,2,0,False,,,,nan,nan,34,66821,700
1874,Nymburk,1993-03-27,monthly,2,0,False,,,,nan,nan,135,36801,400
1875,Chrudim,1993-08-21,monthly,1,0,False,,,,nan,nan,125,25839,1000
1876,Hl.m. Praha,1997-09-20,monthly,1,1,True,209040.0,8710.0,24.0,current,False,34,74277,900
1877,Sumperk,1993-12-13,monthly,1,0,False,,,,nan,nan,118,52309,700
1879,Praha - vychod,1994-05-13,monthly,1,0,False,,,,nan,nan,113,18341,1000
1880,Sumperk,1994-02-25,monthly,1,0,False,,,,nan,nan,204,91958,500
1881,Prostejov,1997-08-17,monthly,1,0,False,,,,nan,nan,35,39288,1100
1882,Hl.m. Praha,1993-12-21,monthly,1,0,False,,,,nan,nan,131,34014,300
1884,Brno - mesto,1996-12-24,monthly,1,0,False,,,,nan,nan,50,43390,800
1885,Pardubice,1996-08-13,monthly,1,1,False,,,,nan,nan,96,69732,600
1886,Ceska Lipa,1996-03-05,monthly,2,1,True,162468.0,4513.0,36.0,current,False,69,83863,700
1887,Frydek - Mistek,1993-05-09,monthly,1,0,False,,,,nan,nan,151,46923,900
1888,Kutna Hora,1996-10-21,monthly,1,0,True,57360.0,4780.0,12.0,expired,True,82,78725,-5851
1889,Kromeriz,1995-02-06,monthly,1,0,False,,,,nan,nan,89,45255,800
1891,Ceska Lipa,1993-04-10,monthly,1,0,False,,,,nan,nan,178,91604,800
1892,Plzen - sever,1993-07-13,monthly,2,0,False,,,,nan,nan,127,31010,900
1893,Rychnov nad Kneznou,1996-07-20,monthly,2,0,False,,,,nan,nan,75,147449,900
1894,Kutna Hora,1996-08-29,monthly,1,0,False,,,,nan,nan,58,89165,1100
1895,Jablonec n. Nisou,1996-07-12,monthly,2,0,False,,,,nan,nan,62,63939,12112
1896,Ostrava - mesto,1993-10-05,monthly,1,0,False,,,,nan,nan,159,144478,600
1898,Karvina,1993-04-01,monthly,2,0,False,,,,nan,nan,144,50545,1000
1899,Plzen - mesto,1996-11-05,monthly,1,1,False,,,,nan,nan,53,27895,800
1900,Plzen - jih,1996-07-27,monthly,1,1,False,,,,nan,nan,59,85653,1000
1901,Cesky Krumlov,1995-12-01,monthly,1,0,False,,,,nan,nan,75,62730,1100
1903,Praha - zapad,1996-07-05,monthly,1,0,False,,,,nan,nan,77,62799,1100
1904,Karvina,1996-05-18,monthly,1,0,False,,,,nan,nan,71,44396,500
1905,Chomutov,1996-05-25,monthly,2,0,False,,,,nan,nan,64,59419,400
1906,Hl.m. Praha,1996-08-01,monthly,1,0,True,44952.0,1873.0,24.0,current,False,69,127317,1000
1907,Hl.m. Praha,1997-03-25,monthly,1,0,False,,,,nan,nan,44,70444,700
1908,Strakonice,1994-09-13,monthly,1,0,False,,,,nan,nan,105,33344,700
1909,Ceske Budejovice,1993-01-12,monthly,1,0,False,,,,nan,nan,139,26403,800
1910,Prostejov,1996-09-06,monthly,1,0,False,,,,nan,nan,58,107910,800
1911,Frydek - Mistek,1994-08-21,monthly,1,0,False,,,,nan,nan,109,64917,-2020
1912,Zlin,1993-08-15,monthly,1,1,False,,,,nan,nan,125,45606,1000
1913,Rychnov nad Kneznou,1996-06-06,monthly,1,1,False,,,,nan,nan,82,69499,300
1914,Plzen - jih,1995-01-24,monthly,1,1,False,,,,nan,nan,130,80553,700
1915,Benesov,1997-04-14,monthly,1,0,False,,,,nan,nan,44,34137,900
1916,Olomouc,1996-02-16,monthly,1,0,False,,,,nan,nan,87,65146,300
1917,Opava,1995-12-13,monthly,1,0,False,,,,nan,nan,69,26464,1000
1918,Karlovy Vary,1994-04-10,monthly,1,0,False,,,,nan,nan,123,37580,800
1919,Pisek,1994-12-04,monthly,1,0,False,,,,nan,nan,110,133745,800
1920,Teplice,1996-04-08,monthly,1,0,False,,,,nan,nan,91,66226,700
1921,Havlickuv Brod,1997-06-27,monthly,1,0,False,,,,nan,nan,40,23810,900
1922,Prostejov,1996-02-09,monthly,2,0,False,,,,nan,nan,77,115427,800
1924,Zdar nad Sazavou,1996-05-16,monthly,1,0,False,,,,nan,nan,59,69907,300
1925,Pribram,1993-08-03,monthly,2,0,False,,,,nan,nan,131,43198,600
1926,Litomerice,1993-01-06,monthly,2,0,False,,,,nan,nan,171,32624,700
1927,Havlickuv Brod,1995-08-04,monthly,2,0,False,,,,nan,nan,83,28661,600
1928,Karvina,1997-03-02,monthly,1,0,True,55632.0,2318.0,24.0,current,False,52,56990,500
1929,Hl.m. Praha,1997-07-06,monthly,1,1,False,,,,nan,nan,47,57532,600
1930,Beroun,1993-06-27,monthly,1,1,False,,,,nan,nan,130,36529,1100
1931,Strakonice,1993-11-23,monthly,2,0,False,,,,nan,nan,139,42607,1100
1932,Jablonec n. Nisou,1996-04-03,monthly,1,0,False,,,,nan,nan,77,44348,-3400
1933,Jablonec n. Nisou,1997-04-04,monthly,1,0,False,,,,nan,nan,43,30827,1100
1934,Nachod,1994-10-05,monthly,2,0,False,,,,nan,nan,129,112712,300
1935,Louny,1996-08-15,monthly,1,0,False,,,,nan,nan,57,140272,1100
1936,Karvina,1995-07-18,monthly,1,0,False,,,,nan,nan,79,26266,500
1937,Liberec,1993-05-18,monthly,1,0,False,,,,nan,nan,131,30336,1100
1938,Hl.m. Praha,1994-06-25,monthly,1,1,False,,,,nan,nan,110,83399,600
1940,Usti nad Orlici,1993-12-22,monthly,2,0,False,,,,nan,nan,117,26055,700
1941,Prostejov,1993-11-15,monthly,2,0,False,,,,nan,nan,122,69896,200
1943,Nymburk,1996-11-26,monthly,2,0,False,,,,nan,nan,52,71840,300
1944,Olomouc,1993-02-12,monthly,1,0,False,,,,nan,nan,145,68964,700
1945,Breclav,1995-11-09,monthly,1,0,False,,,,nan,nan,77,69976,700
1946,Nachod,1997-09-16,monthly,1,1,False,,,,nan,nan,33,61275,600
1947,Jablonec n. Nisou,1993-11-12,monthly,2,1,False,,,,nan,nan,120,64753,900
1948,Zlin,1996-04-08,monthly,2,0,False,,,,nan,nan,98,149751,800
1949,Usti nad Labem,1994-05-04,monthly,1,0,False,,,,nan,nan,126,52902,500
1950,Karvina,1997-08-01,monthly,1,0,False,,,,nan,nan,36,43571,700
1951,Cheb,1997-08-07,monthly,1,0,False,,,,nan,nan,36,82400,900
1952,Karvina,1993-11-28,monthly,1,0,False,,,,nan,nan,125,57016,-2102
1954,Olomouc,1996-06-05,monthly,2,1,False,,,,nan,nan,63,19779,1000
1955,Semily,1995-01-07,monthly,1,0,False,,,,nan,nan,91,21913,600
1956,Vyskov,1997-05-23,monthly,1,0,False,,,,nan,nan,48,58534,300
1957,Decin,1996-09-18,monthly,1,0,False,,,,nan,nan,68,43072,800
1958,Teplice,1994-10-24,monthly,2,0,False,,,,nan,nan,97,46921,600
1959,Uherske Hradiste,1993-12-24,monthly,1,0,False,,,,nan,nan,118,50387,600
1960,Tachov,1997-12-04,monthly,2,0,False,,,,nan,nan,27,20509,700
1961,Rakovnik,1995-08-30,monthly,2,0,False,,,,nan,nan,78,34180,800
1962,Vsetin,1996-02-24,monthly,1,0,False,,,,nan,nan,69,134061,200
1963,Havlickuv Brod,1996-02-03,monthly,1,0,False,,,,nan,nan,72,114627,400
1964,Klatovy,1996-02-12,monthly,1,0,False,,,,nan,nan,66,29900,1100
1966,Plzen - jih,1993-02-12,monthly,1,0,False,,,,nan,nan,144,74896,900
1969,Kolin,1994-04-02,monthly,1,0,False,,,,nan,nan,119,44771,800
1970,Mlada Boleslav,1993-12-08,monthly,1,0,False,,,,nan,nan,124,100035,900
1971,Usti nad Labem,1995-08-04,monthly,1,1,False,,,,nan,nan,97,64786,800
1972,Vsetin,1993-01-02,monthly,1,0,False,,,,nan,nan,145,34913,400
1973,Novy Jicin,1996-06-05,monthly,1,0,False,,,,nan,nan,63,25866,600
1974,Havlickuv Brod,1995-06-01,monthly,1,0,False,,,,nan,nan,47,33236,300
1975,Prachatice,1994-09-07,monthly,1,0,False,,,,nan,nan,107,55869,200
1976,Plzen - mesto,1997-03-25,monthly,1,0,False,,,,nan,nan,46,57008,400
1977,Usti nad Labem,1996-02-03,monthly,1,0,False,,,,nan,nan,74,42526,200
1979,Plzen - mesto,1993-01-11,monthly,2,0,False,,,,nan,nan,139,26722,900
1980,Semily,1996-03-16,monthly,1,1,False,,,,nan,nan,79,53175,700
1981,Zlin,1993-10-08,monthly,1,0,False,,,,nan,nan,121,33031,900
1982,Kutna Hora,1997-05-08,monthly,1,0,False,,,,nan,nan,42,61508,500
1983,Brno - mesto,1997-12-25,monthly,1,0,False,,,,nan,nan,26,82616,800
1984,Opava,1993-11-07,monthly,2,0,False,,,,nan,nan,127,81328,800
1985,Strakonice,1996-07-29,monthly,1,0,False,,,,nan,nan,68,64889,600
1986,Nachod,1995-04-04,monthly,1,0,False,,,,nan,nan,94,50131,1100
1987,Brno - mesto,1994-03-17,monthly,2,0,False,,,,nan,nan,116,68971,900
1988,Olomouc,1996-12-30,monthly,1,0,False,,,,nan,nan,63,36122,300
1989,Rychnov nad Kneznou,1994-09-21,monthly,1,0,False,,,,nan,nan,99,32606,200
1990,Hl.m. Praha,1993-06-09,monthly,1,0,False,,,,nan,nan,135,33166,600
1991,Hl.m. Praha,1996-11-16,monthly,1,0,False,,,,nan,nan,52,93822,800
1992,Rychnov nad Kneznou,1997-09-27,monthly,2,0,False,,,,nan,nan,34,34369,1100
1993,Frydek - Mistek,1994-10-30,monthly,1,0,True,68400.0,5700.0,12.0,expired,True,98,124297,-4294
1994,Havlickuv Brod,1995-07-19,monthly,1,0,False,,,,nan,nan,97,119606,1100
1995,Brno - mesto,1997-07-18,monthly,1,0,False,,,,nan,nan,31,30647,600
1997,Ostrava - mesto,1996-09-05,monthly,2,0,False,,,,nan,nan,57,41102,600
1998,Hl.m. Praha,1993-06-17,monthly,1,0,False,,,,nan,nan,134,103477,900
1999,Karvina,1993-06-06,monthly,1,1,False,,,,nan,nan,134,84400,300
2000,Kolin,1997-08-06,monthly,1,0,True,290820.0,4847.0,60.0,current,False,36,76259,900
2001,Prerov,1994-05-19,monthly,1,0,False,,,,nan,nan,113,115597,1000
2002,Hl.m. Praha,1993-04-08,monthly,1,0,False,,,,nan,nan,134,42652,400
2003,Ceska Lipa,1995-11-27,monthly,1,0,False,,,,nan,nan,75,135329,1100
2004,Havlickuv Brod,1996-08-04,monthly,1,0,False,,,,nan,nan,60,105528,700
2005,Jindrichuv Hradec,1997-05-11,monthly,1,1,False,,,,nan,nan,47,38507,700
2006,Klatovy,1997-06-16,monthly,1,0,False,,,,nan,nan,33,29120,700
2007,Jicin,1997-09-29,monthly,1,0,False,,,,nan,nan,47,131593,1100
2008,Usti nad Orlici,1993-04-16,monthly,2,0,False,,,,nan,nan,147,102033,700
2009,Pelhrimov,1994-04-14,monthly,1,0,False,,,,nan,nan,113,86781,1100
2010,Hl.m. Praha,1993-12-27,monthly,2,0,False,,,,nan,nan,117,32723,1100
2011,Prerov,1993-03-25,monthly,1,0,False,,,,nan,nan,135,25640,900
2012,Kladno,1996-04-08,monthly,1,0,False,,,,nan,nan,61,43663,1000
2013,Brno - mesto,1996-08-15,monthly,1,1,False,,,,nan,nan,57,123956,1100
2015,Frydek - Mistek,1995-11-25,monthly,2,1,False,,,,nan,nan,87,45627,1100
2016,Hl.m. Praha,1997-02-23,monthly,1,0,False,,,,nan,nan,58,28775,800
2017,Brno - mesto,1996-02-21,monthly,1,0,False,,,,nan,nan,90,35136,1100
2018,Havlickuv Brod,1995-06-04,monthly,1,0,True,38520.0,3210.0,12.0,expired,False,111,31302,900
2019,Zlin,1997-06-11,monthly,1,0,False,,,,nan,nan,39,21466,700
2020,Rakovnik,1993-09-04,monthly,1,0,False,,,,nan,nan,129,52415,1100
2021,Jesenik,1997-02-05,monthly,1,0,False,,,,nan,nan,8,21700,900
2022,Olomouc,1993-06-11,monthly,2,0,False,,,,nan,nan,135,46468,700
2023,Frydek - Mistek,1993-01-26,monthly,2,0,False,,,,nan,nan,145,100923,200
2024,Strakonice,1997-03-02,monthly,1,0,False,,,,nan,nan,48,42078,500
2025,Prachatice,1994-10-02,monthly,1,0,False,,,,nan,nan,105,54132,800
2026,Zlin,1996-09-14,monthly,1,0,False,,,,nan,nan,60,73948,900
2027,Prachatice,1994-11-28,monthly,1,0,False,,,,nan,nan,96,33958,800
2029,Brno - venkov,1993-05-29,monthly,1,0,False,,,,nan,nan,15,26300,700
2030,Trutnov,1994-09-13,monthly,1,0,False,,,,nan,nan,104,98070,1100
2032,Liberec,1996-11-14,monthly,1,0,False,,,,nan,nan,52,29885,200
2033,Novy Jicin,1996-03-20,monthly,1,0,False,,,,nan,nan,74,56408,1100
2034,Brno - mesto,1996-08-21,monthly,1,0,False,,,,nan,nan,59,96679,400
2035,Blansko,1996-05-10,monthly,2,0,True,176328.0,4898.0,36.0,current,False,67,92534,400
2036,Karvina,1997-10-03,monthly,1,0,False,,,,nan,nan,43,66459,400
2037,Strakonice,1993-05-06,monthly,1,0,False,,,,nan,nan,141,66500,900
2038,Havlickuv Brod,1993-08-06,monthly,1,1,False,,,,nan,nan,158,47944,900
2039,Chrudim,1993-03-12,monthly,1,0,False,,,,nan,nan,106,90015,300
2040,Prerov,1996-06-25,monthly,2,0,False,,,,nan,nan,76,70435,1100
2041,Rychnov nad Kneznou,1995-07-05,monthly,1,0,False,,,,nan,nan,98,61381,600
2042,Tachov,1997-02-12,monthly,1,0,False,,,,nan,nan,41,21500,900
2043,Nachod,1995-11-27,monthly,1,0,False,,,,nan,nan,83,33840,400
2044,Kutna Hora,1994-11-23,monthly,1,0,False,,,,nan,nan,101,85481,300
2045,Chomutov,1996-09-09,monthly,2,1,False,,,,nan,nan,51,37484,1100
2046,Frydek - Mistek,1996-10-17,monthly,1,0,False,,,,nan,nan,64,31907,900
2047,Strakonice,1995-02-21,monthly,1,0,False,,,,nan,nan,89,45817,600
2048,Sumperk,1997-03-30,monthly,1,0,False,,,,nan,nan,45,68763,300
2049,Bruntal,1997-12-19,monthly,1,0,False,,,,nan,nan,26,39383,200
2050,Hl.m. Praha,1993-10-22,monthly,1,0,False,,,,nan,nan,132,82914,900
2052,Trebic,1993-10-20,monthly,1,0,False,,,,nan,nan,132,59012,800
2053,Kolin,1997-10-16,monthly,2,0,False,,,,nan,nan,32,41872,800
2054,Hl.m. Praha,1995-01-24,monthly,1,0,False,,,,nan,nan,97,75956,600
2055,Litomerice,1997-04-17,monthly,1,0,True,271260.0,4521.0,60.0,current,False,44,36763,489
2056,Jihlava,1993-04-07,monthly,1,0,False,,,,nan,nan,144,154131,200
2057,Hl.m. Praha,1997-06-20,monthly,1,0,False,,,,nan,nan,38,81090,900
2058,Chomutov,1996-09-09,monthly,1,1,False,,,,nan,nan,68,28348,200
2059,Litomerice,1994-10-08,monthly,1,0,False,,,,nan,nan,103,56826,200
2060,Rakovnik,1996-12-05,monthly,1,0,False,,,,nan,nan,53,61225,200
2061,Karlovy Vary,1993-05-12,monthly,1,0,False,,,,nan,nan,167,33516,200
2062,Karvina,1996-03-06,monthly,1,0,True,86184.0,7182.0,12.0,expired,False,71,128146,300
2063,Hl.m. Praha,1993-12-04,monthly,1,1,False,,,,nan,nan,123,53853,700
2064,Brno - mesto,1996-12-30,monthly,1,0,True,83628.0,2323.0,36.0,current,False,50,51781,500
2065,Trebic,1996-08-28,monthly,1,1,False,,,,nan,nan,58,67993,400
2066,Klatovy,1996-08-07,monthly,1,0,False,,,,nan,nan,66,34582,400
2067,Sumperk,1994-04-07,monthly,1,0,False,,,,nan,nan,153,95393,400
2068,Tabor,1993-06-02,monthly,1,0,False,,,,nan,nan,153,31674,1100
2069,Olomouc,1997-10-08,monthly,2,0,False,,,,nan,nan,34,60072,900
2070,Olomouc,1993-01-29,monthly,1,0,False,,,,nan,nan,163,74511,300
2071,Jablonec n. Nisou,1997-05-08,monthly,2,0,False,,,,nan,nan,42,53362,1000
2072,Usti nad Labem,1993-10-17,monthly,1,0,False,,,,nan,nan,129,126871,1000
2073,Kromeriz,1997-08-14,monthly,1,0,True,44640.0,1860.0,24.0,current,False,34,65664,600
2074,Pribram,1996-02-18,monthly,1,1,False,,,,nan,nan,69,79391,900
2075,Decin,1996-01-01,monthly,1,0,False,,,,nan,nan,73,23946,800
2076,Pisek,1996-09-17,monthly,2,0,False,,,,nan,nan,52,30250,800
2077,Rokycany,1995-01-04,monthly,1,0,False,,,,nan,nan,119,68277,700
2078,Uherske Hradiste,1993-07-08,monthly,1,0,False,,,,nan,nan,135,67122,700
2079,Brno - venkov,1997-09-06,monthly,1,0,False,,,,nan,nan,34,85363,300
2080,Ostrava - mesto,1997-04-27,monthly,2,0,True,214596.0,5961.0,36.0,current,False,41,130060,400
2081,Liberec,1997-07-02,monthly,1,0,False,,,,nan,nan,46,33262,600
2082,Liberec,1993-09-03,monthly,1,0,False,,,,nan,nan,139,123631,200
2083,Hl.m. Praha,1996-09-28,monthly,1,0,False,,,,nan,nan,55,73691,300
2084,Chrudim,1996-09-08,monthly,1,0,False,,,,nan,nan,59,84957,900
2085,Klatovy,1997-02-13,monthly,1,0,False,,,,nan,nan,49,44322,600
2088,Kladno,1993-07-28,monthly,1,0,False,,,,nan,nan,154,36609,400
2090,Teplice,1996-11-26,monthly,1,0,False,,,,nan,nan,47,36208,1000
2091,Hl.m. Praha,1996-09-25,monthly,1,0,False,,,,nan,nan,63,57095,800
2092,Hl.m. Praha,1994-04-29,monthly,1,0,False,,,,nan,nan,125,159780,200
2093,Zlin,1997-07-07,monthly,1,0,False,,,,nan,nan,37,70495,1100
2094,Opava,1996-08-23,monthly,1,0,False,,,,nan,nan,53,22069,800
2095,Breclav,1995-12-19,monthly,1,0,False,,,,nan,nan,74,77988,800
2096,Ceska Lipa,1995-06-17,monthly,1,0,False,,,,nan,nan,90,58990,700
2097,Nachod,1997-10-11,monthly,1,0,False,,,,nan,nan,56,59449,500
2101,Nymburk,1996-08-04,monthly,1,0,False,,,,nan,nan,73,33388,600
2102,Usti nad Labem,1996-08-05,monthly,1,1,False,,,,nan,nan,65,50846,500
2103,Rychnov nad Kneznou,1997-02-01,monthly,1,0,False,,,,nan,nan,50,32467,1100
